FrameID	CellID	Guess_Center_x	Guess_Center_y	Guess_Eccentric_x	Guess_Eccentric_y	Guess_Width	Guess_Area	Center_x	Center_y	Eccentric_x	Eccentric_y	Width	Area	EdgeDistance_Radius	EdgeDistance_Error	Density_In_Ellipse	Contour_pixels	Ramanujan	Red_Intensity_LogFold_Error	Red_Green_Correlation	Cell_type	MassCenter_x	MassCenter_y	MassCenter_center_dist	budneck_x	budneck_y	budneck_center_dist	Rel_Cell_major	Rel_Cell_area	Rel_Cell_dist	Rel_EdgeDistance_Error	Rel_Density_In_Ellipse	Rel_contour_pixels	Ramanujan	Rel_Red_Intensity_LogFold_Error	Cell_prob_log_factor	Cell_error	Cell_prob	Relation_prob_log_factor	Relation_error	Relation_prob	Rel_Cell_ID	Red_MEAN	Red_STDV	Red_SKEW	Red_KURT	Green_MEAN	Green_STDV	Green_SKEW	Green_KURT	G_SELF_DST_MEAN	G_SELF_DST_STDV	G_SELF_DST_SKEW	G_SELF_DST_KURT	G_MASC_DST_MEAN	G_MASC_DST_STDV	G_MASC_DST_SKEW	G_MASC_DST_KURT	G_EDGE_DST_MEAN	G_EDGE_DST_STDV	G_EDGE_DST_SKEW	G_EDGE_DST_KURT	G_CENT_DST_MEAN	G_CENT_DST_STDV	G_CENT_DST_SKEW	G_CENT_DST_KURT	G_BUDN_DST_MEAN	G_BUDN_DST_STDV	G_BUDN_DST_SKEW	G_BUDN_DST_KURT	Intensity_MEAN	Intensity_STDV	Intensity_SKEW	Intensity_KURT	N_SELF_DST_MEAN	N_SELF_DST_STDV	N_SELF_DST_SKEW	N_SELF_DST_KURT	N_MASC_DST_MEAN	N_MASC_DST_STDV	N_MASC_DST_SKEW	N_MASC_DST_KURT	N_EDGE_DST_MEAN	N_EDGE_DST_STDV	N_EDGE_DST_SKEW	N_EDGE_DST_KURT	N_CENT_DST_MEAN	N_CENT_DST_STDV	N_CENT_DST_SKEW	N_CENT_DST_KURT	N_BUDN_DST_MEAN	N_BUDN_DST_STDV	N_BUDN_DST_SKEW	N_BUDN_DST_KURT	NR_SELF_DST_MEAN	NR_SELF_DST_STDV	NR_SELF_DST_SKEW	NR_SELF_DST_KURT	NR_MASC_DST_MEAN	NR_MASC_DST_STDV	NR_MASC_DST_SKEW	NR_MASC_DST_KURT
1	716	692.547884	718.827261	-1.336271	-7.867770	34.269710	816.234095	692.593016	718.845550	1.275446	7.811213	36.359922	931.801340	17.893839	0.001379	0.996826	103	0.948379	0.002667	0.760817	c	695.025732	718.057070	2.557305	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-7.147044	-1.459288	0.945482	0.000000	0.000000	0.000000	-1	26.251544	9.629694	0.268692	2.315353	39.609419	39.438459	1.960308	5.888640	11.741167	6.329397	0.536929	2.757129	8.241333	4.591665	0.451235	2.274371	8.956569	4.182884	-0.101631	2.041664	8.789636	4.275403	0.147297	2.128884	nan	nan	nan	nan	39.503909	39.333404	1.960308	5.888640	-0.145536	0.001967	0.269812	0.219628	-0.224015	0.032314	0.542930	0.152815	0.152743	0.032580	-0.349847	-0.072856	-0.146454	0.028853	0.382257	-0.042417	nan	nan	nan	nan	-0.176342	-0.060870	0.263966	0.321277	-inf	nan	nan	nan
1	717	546.121649	735.879731	-2.180184	-6.628260	29.728021	612.869132	545.808274	735.499384	1.393083	5.347113	30.728028	688.228225	15.353603	0.001907	0.994604	83	0.889286	0.118581	0.756171	b	547.527027	735.982813	1.785445	553.303922	747.421569	14.082728	44.579203	1382.998509	21.561550	0.001976	0.998089	123	0.929654	0.044957	-6.887881	-2.070879	0.924194	-6.794513	-0.962781	0.975925	705	26.186972	9.594827	0.208903	2.164942	38.663668	33.686948	1.704358	4.886129	10.442741	5.486165	0.507493	2.759898	7.367699	3.915400	0.320360	2.119738	7.466456	3.589449	-0.098845	1.967201	7.650291	3.777765	0.118657	2.010896	14.005206	6.143483	0.255552	2.505728	34.340288	29.920066	1.704358	4.886129	-0.119397	-0.006433	0.204957	0.208989	-0.178289	0.046759	0.404460	-0.047743	0.130774	0.058120	-0.310663	-0.130618	-0.129716	0.058731	0.327104	-0.144275	-0.100766	-0.053795	0.254631	0.330202	-0.138352	-0.048586	0.229584	0.317169	-inf	nan	nan	nan
1	718	779.998029	808.833894	-3.543061	6.362578	27.956184	523.936427	779.615694	809.377337	1.812257	-5.300364	28.696434	590.666087	14.201627	0.002353	0.991985	81	0.935202	0.376146	0.878081	b	779.974382	809.335604	0.361107	788.500000	800.027273	12.897852	42.083907	1192.996443	19.990563	0.002575	0.995952	113	0.917185	0.542133	-6.720651	-2.115339	0.932359	-7.049635	-1.818383	0.930311	712	32.174687	15.985523	0.311374	1.845578	32.953193	17.222188	0.870000	2.862331	10.557338	5.178677	0.366934	2.595308	7.594118	3.389985	-0.000459	2.107393	6.475188	3.158719	0.009438	2.028544	7.604903	3.385025	-0.003234	2.102005	14.044596	5.593364	0.017488	2.355323	22.622439	11.823070	0.870000	2.862331	-0.017496	0.009519	0.038368	0.055514	-0.014693	0.053649	0.052602	-0.141173	0.005000	0.047376	-0.042984	-0.136804	-0.010314	0.053896	0.048411	-0.147027	-0.041728	0.004173	0.140079	0.032176	-0.002128	0.008342	0.043111	0.062281	-inf	nan	nan	nan
1	719	569.655323	854.227685	-9.011570	12.285760	52.971876	1802.671953	570.037019	859.651631	18.672897	4.220320	55.892058	1679.891815	22.724069	0.023356	0.939838	176	1.152645	0.072487	0.699152	a	567.208146	856.259839	4.416648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.957705	-8.401582	0.019844	0.000000	0.000000	0.000000	-1	31.745118	14.072881	0.191490	2.150413	48.244073	60.341361	2.700978	9.676084	16.615293	10.484841	0.843630	3.224444	11.657762	7.561979	1.116670	4.068774	9.489589	4.705891	-0.197886	2.099782	13.118400	6.362059	0.708267	3.367817	nan	nan	nan	nan	44.870757	56.122181	2.700978	9.676084	-0.091458	0.029394	0.042544	-0.203288	-0.213894	0.038814	0.468324	0.815643	0.165340	-0.000195	-0.444603	0.034572	-0.101854	-0.039725	0.434841	0.789589	nan	nan	nan	nan	-0.180710	0.009131	0.295044	0.318527	-inf	nan	nan	nan
1	720	648.932432	801.918229	-5.132389	5.729966	26.647461	455.361097	646.050872	802.811184	13.279856	-1.913686	35.035399	599.200999	14.182443	0.019919	0.966708	99	1.082112	0.378382	0.622579	b	644.392745	800.737779	2.654881	631.029412	799.235294	15.441219	57.984456	2232.769840	26.660289	0.009510	0.979733	175	1.029915	0.134805	-6.737875	-4.596113	0.531336	-7.497763	-1.981353	0.878722	702	32.396222	13.204668	-0.345650	1.742138	30.095575	17.919429	1.766483	5.756510	11.969208	6.155276	0.400721	2.667784	8.745273	3.758533	0.296176	2.704638	4.660652	2.915564	0.512857	2.199747	9.188020	3.637726	-0.012256	2.748192	14.797665	7.249716	0.335188	2.169057	20.614540	12.274256	1.766483	5.756510	0.002324	0.012973	-0.077915	-0.133456	0.008948	0.031016	0.087048	-0.011582	-0.098111	-0.015711	0.234799	0.210237	0.048315	-0.017396	-0.103704	0.154666	-0.024781	0.017432	0.228221	0.057568	0.014576	0.032513	-0.041597	-0.110844	-inf	nan	nan	nan
1	721	584.644388	884.512340	-2.929762	-4.665344	19.083690	233.544133	586.012578	882.305796	4.017211	-4.597960	23.343844	331.029162	10.223540	0.026494	0.907520	73	1.073091	0.203379	0.714643	b	586.925714	881.588389	1.161245	592.774725	885.615385	7.528612	61.062997	1918.525926	25.087157	0.021027	0.977080	168	1.038373	0.074902	-6.415666	-5.923093	0.293331	-7.219604	-3.934298	0.575810	706	23.251307	9.037173	0.395692	2.068359	20.843327	5.801144	1.974924	11.376400	9.831805	4.851178	0.273841	2.419608	7.195468	2.889841	-0.142875	2.244433	3.032850	1.801807	0.680934	2.563874	7.261658	2.957030	-0.010719	2.429000	9.711093	4.034089	-0.059755	2.322304	17.007512	4.733555	1.974924	11.376400	0.043664	0.031085	-0.071856	-0.058601	0.044187	0.009075	-0.058595	0.008932	-0.012622	-0.002874	0.004275	-0.013945	0.023094	-0.003919	-0.006050	0.042098	0.044180	0.026712	-0.066241	-0.040540	0.050113	0.036720	-0.046024	-0.058096	-inf	nan	nan	nan
1	723	619.876307	805.145417	3.240912	-0.854820	11.610803	86.450747	620.138701	807.645104	2.246079	0.453389	4.938778	6.008659	2.220431	0.081808	0.841359	9	0.802633	-0.196977	-0.096548	a	620.025736	807.632782	0.113635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.263728	-13.206081	0.000332	0.000000	0.000000	0.000000	-1	12.377359	1.384454	-0.252931	1.508476	17.698070	2.271312	0.386151	1.499844	1.591993	1.022851	0.341742	2.568771	1.202406	0.615053	0.225554	1.539704	1.039818	0.131318	2.202616	6.359280	1.207949	0.614632	0.237961	1.593865	nan	nan	nan	nan	21.551216	2.765813	0.386151	1.499844	-0.106757	0.218726	-0.534124	-0.316841	0.058713	0.008015	-0.094669	-0.082484	0.004407	0.053111	-0.174999	-0.945517	0.063546	0.019672	-0.089632	-0.075468	nan	nan	nan	nan	0.051658	0.052541	-0.031319	-0.160708	-inf	nan	nan	nan
1	724	601.288223	800.733430	-2.771231	-9.509880	34.313416	755.043829	604.792026	796.942657	11.652319	8.829441	30.258154	77.013671	8.542345	0.194575	0.416246	44	0.675980	0.204112	0.451155	a	605.113150	796.916461	0.322190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.299264	-28.004892	0.000000	0.000000	0.000000	0.000000	-1	19.529956	9.382232	0.832344	2.237810	18.284601	3.875905	0.051266	2.763257	8.935684	6.632098	0.468742	1.684668	6.946577	3.717859	0.374283	1.945005	1.704198	0.765391	0.670695	2.201741	6.884384	3.846864	0.437802	1.968881	nan	nan	nan	nan	14.908738	3.160301	0.051266	2.763257	-0.044611	-0.006434	0.096671	0.117272	0.117832	0.139527	-0.326335	-0.763363	-0.001881	-0.004827	-0.022243	-0.024257	0.123582	0.150038	-0.359211	-0.899330	nan	nan	nan	nan	0.208320	0.092466	-0.503312	-0.853250	-inf	nan	nan	nan
1	725	680.009461	796.266367	6.606379	-9.552165	40.232538	1038.004179	668.019459	804.771075	6.829054	3.422747	15.772818	6.336903	4.122995	0.461576	0.130449	8	0.236668	0.176138	0.842775	a	671.561107	806.662312	4.014978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.263896	-104.193466	0.000000	0.000000	0.000000	0.000000	-1	17.979721	10.444676	1.390239	3.171256	32.032924	35.566034	1.476200	3.312395	5.685483	5.478823	-0.018876	0.825846	5.388454	0.648884	0.728446	1.639086	1.000000	0.000000	0.000000	0.000000	5.754837	4.254204	-0.087503	0.490827	nan	nan	nan	nan	26.859691	29.822213	1.476200	3.312395	-0.380149	0.245426	0.863284	-0.932402	-0.024515	0.052382	0.145871	0.017241	0.000000	nan	0.000000	0.000000	0.256139	0.119057	-0.508598	-0.413973	nan	nan	nan	nan	0.037668	0.079515	-0.140933	-0.156618	-inf	nan	nan	nan
1	727	652.401179	908.325525	-16.218048	1.593020	56.451337	2043.585040	653.471722	888.000000	0.998399	0.000000	1.996799	0.744197	1.498401	0.000712	inf	2	0.502891	-0.338594	nan	a	653.471722	888.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.261034	nan	nan	0.000000	0.000000	0.000000	-1	10.697945	4.949747	-0.039863	0.251592	13.000000	0.000000	0.000000	0.000000	0.498401	0.632859	0.003155	0.389637	0.498401	0.039991	0.039863	0.251592	1.000000	0.000000	0.000000	0.000000	0.498401	0.039991	0.039863	0.251592	nan	nan	nan	nan	18.238651	0.000000	19464392.538459	-1372548589605064.250000	-0.696351	nan	nan	nan	0.018676	-0.000000	-0.191103	-0.055545	0.000000	nan	0.000000	0.000000	0.018676	-0.000000	-0.191103	-0.055545	nan	nan	nan	nan	0.155136	-0.025585	-0.127742	0.023309	-inf	nan	nan	nan
1	728	967.018996	763.038947	-1.590358	11.700015	48.332256	1600.784769	966.689980	763.242565	0.136741	-11.007105	49.576672	1722.481669	23.967215	0.002477	0.995882	138	0.933941	0.158960	0.641011	m	963.134664	762.066891	3.744661	963.653846	738.596154	24.832714	34.878800	860.659339	17.101232	0.002454	0.995667	99	0.948103	0.112896	-7.020242	-0.413039	0.982471	-7.085985	-0.894420	0.970087	730	34.654887	13.553715	-0.085173	1.981551	47.372256	57.678554	2.402525	7.882659	15.124775	8.513955	0.580250	2.766771	10.548142	6.278251	0.598222	2.402533	12.115840	5.400582	-0.232184	2.139190	11.525510	5.643930	0.272848	2.240294	25.104243	8.464525	0.254982	3.239204	40.409994	49.201583	2.402525	7.882659	-0.107083	-0.034150	0.037245	0.007442	-0.285847	0.078587	0.728074	0.163158	0.208928	0.046203	-0.538186	-0.115309	-0.196690	0.042120	0.574798	-0.075239	-0.025057	-0.230800	0.264931	1.063619	-0.232025	-0.071733	0.336277	0.381732	-inf	nan	nan	nan
1	729	994.962518	736.961103	-13.505729	-0.724748	46.852531	1407.700823	996.738125	736.295274	10.502252	4.186363	45.370986	1391.209739	21.456118	0.004391	0.992536	129	0.968289	0.136761	0.707747	d	995.999655	733.746708	2.653399	979.638710	740.180645	17.535282	34.878800	860.659339	17.101232	0.002454	0.995667	99	0.948103	0.112896	-6.778719	-0.172768	0.989100	-7.085985	-0.894420	0.970087	730	32.682110	13.554463	-0.014504	1.875991	44.709791	48.041595	2.125317	6.712968	13.849295	7.548238	0.590419	2.903466	9.684598	5.535818	0.536653	2.390853	10.902912	4.839041	-0.338748	2.109482	10.195226	5.246886	0.322806	2.229628	19.528631	7.223484	0.142485	2.961505	38.994945	41.900875	2.125317	6.712968	-0.123860	-0.017953	0.140765	0.113344	-0.239678	0.075124	0.609569	0.099285	0.198197	0.043752	-0.507665	0.005997	-0.189479	0.047941	0.471803	-0.020010	0.011928	-0.172386	0.103661	0.691620	-0.194564	-0.072780	0.290930	0.408338	-inf	nan	nan	nan
1	730	963.363481	721.849917	1.523470	6.978097	33.086515	775.526203	962.928795	721.505559	0.115024	-7.429177	34.878800	860.659339	17.101232	0.002454	0.995667	99	0.948103	0.112896	0.769457	b	962.241064	723.218508	1.845852	963.653846	738.596154	17.105968	49.576672	1722.481669	23.967215	0.002477	0.995882	138	0.933941	0.158960	-7.085985	-0.894420	0.970087	-7.020242	-0.413039	0.982471	728	28.354990	10.550033	0.190790	1.982139	34.089349	30.041340	1.884128	5.654826	11.622513	6.120484	0.503797	2.741184	8.208677	4.350638	0.363554	2.212622	8.425395	3.879505	-0.223840	2.040780	8.533450	4.110187	0.190013	2.129451	16.716227	6.738006	0.407917	2.661897	30.450092	26.834234	1.884128	5.654826	-0.082572	-0.016030	0.101536	0.119331	-0.177293	0.058724	0.470086	-0.023653	0.144718	0.035904	-0.398383	-0.049200	-0.133299	0.045406	0.394007	-0.081268	-0.102467	-0.102462	0.488386	0.500189	-0.141442	-0.049747	0.229209	0.302821	-inf	nan	nan	nan
1	731	1305.251665	735.482199	-8.572879	-3.712118	42.047611	1243.964328	1304.619583	735.241283	6.851117	1.791277	42.423449	1325.918321	20.945630	0.001641	0.995118	128	0.988553	0.105221	0.709157	m	1304.530528	733.480755	1.762779	1323.606667	729.233333	19.914939	35.634216	595.675075	16.302047	0.046944	0.945914	98	1.059604	0.171411	-6.890130	-0.364685	0.985294	-6.730834	-6.546519	0.139691	733	31.388440	12.452860	-0.067660	1.807861	36.461920	31.140206	1.812392	5.389373	14.450269	7.508019	0.497013	2.777436	10.177336	5.389797	0.291649	2.055637	10.409861	5.026172	-0.184917	1.957731	10.392832	5.265243	0.185316	2.010591	21.296862	7.813647	0.050607	2.670774	32.820301	28.030090	1.812392	5.389373	-0.070811	-0.008832	0.092831	0.105377	-0.169717	0.101965	0.440996	-0.209468	0.171284	0.098744	-0.411895	-0.232885	-0.151335	0.096770	0.403036	-0.238407	-0.011648	-0.130961	0.129374	0.489174	-0.134914	-0.054294	0.233630	0.352915	-inf	nan	nan	nan
1	732	1333.257560	766.735723	-8.634177	-9.894443	45.490528	1327.046723	1329.287262	764.006767	0.298937	19.007020	49.949281	1210.650724	23.141823	0.037999	0.952593	131	1.001366	0.026136	0.484660	a	1331.539101	765.302370	2.597954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-7.032039	-7.320939	0.052477	0.000000	0.000000	0.000000	-1	28.546612	9.190361	0.032440	2.433517	28.414931	18.490076	2.753781	12.218657	17.220858	8.823831	0.356713	2.543253	12.648334	5.221161	0.158218	2.483846	11.604279	6.239622	0.114619	2.051415	12.968942	5.078886	0.029955	2.660266	nan	nan	nan	nan	27.681911	18.013087	2.753781	12.218657	-0.031694	0.011773	0.032851	0.027362	-0.049823	0.001751	0.230918	0.042802	0.120516	0.088531	-0.273332	-0.345028	-0.022642	-0.011113	0.083194	0.093939	nan	nan	nan	nan	-0.039174	-0.024456	0.027456	0.094313	-inf	nan	nan	nan
1	733	1333.366754	718.778614	-6.115347	3.412241	24.258819	377.384056	1333.140558	724.101498	0.591770	13.803119	35.634216	595.675075	16.302047	0.046944	0.945914	98	1.059604	0.171411	0.779079	b	1335.829618	724.199443	2.690843	1323.606667	729.233333	10.827318	42.423449	1325.918321	20.945630	0.001641	0.995118	128	0.988553	0.105221	-6.730834	-6.546519	0.139691	-6.890130	-0.364685	0.985294	731	26.289312	8.351058	0.186819	2.263881	40.118402	36.889338	1.666233	4.815777	10.258557	5.619153	0.598395	3.000744	7.281242	3.929048	0.581898	2.561674	10.020362	4.595481	-0.333633	2.072082	7.934807	3.567209	0.357750	2.828962	14.951545	4.433832	-0.357776	2.991380	33.798770	31.078363	1.666233	4.815777	-0.125472	0.008925	0.187948	0.125513	-0.207335	-0.012599	0.553856	0.418178	0.262184	0.046064	-0.660549	-0.079614	-0.116284	-0.061807	0.269971	0.413332	0.064019	-0.170352	-0.301311	0.602643	-0.169717	-0.090765	0.163031	0.300550	-inf	nan	nan	nan
1	734	396.382911	723.318591	-0.628714	-1.685554	6.231891	24.904854	396.651873	723.416988	0.294120	2.001726	7.435439	34.783674	4.206041	0.009280	0.954853	20	0.929397	-0.144413	0.141344	l	396.661856	723.198301	0.218914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.278307	-4.649704	0.629830	0.000000	0.000000	0.000000	-1	13.344227	1.325971	-0.232539	2.099402	19.507263	4.526523	0.729252	4.308666	2.981590	1.453406	0.217076	2.501134	2.179435	0.878032	-0.251434	2.258168	2.001234	0.807719	0.026464	1.580464	2.193489	0.870068	-0.208577	2.167835	nan	nan	nan	nan	22.537938	5.229770	0.729252	4.308666	-0.036126	0.046663	-0.124598	0.102543	-0.020533	0.008554	-0.068470	0.077854	0.007088	0.014334	-0.002454	-0.027940	-0.010648	0.013680	-0.034186	0.030825	nan	nan	nan	nan	-0.012694	-0.008027	0.012134	0.013948	-inf	nan	nan	nan
1	735	1186.362093	750.870884	-7.262733	11.408273	46.848178	1407.439285	1186.809414	750.536721	5.705743	-11.202608	47.516522	1500.612968	22.433026	0.003233	0.997302	127	0.918937	0.014904	0.675278	m	1183.336498	747.860020	4.384732	1166.222222	751.436508	20.606846	28.370336	557.255585	13.741405	0.005569	0.976967	82	0.966634	0.210338	-6.487505	-0.730759	0.985814	-6.646580	-1.325274	0.970334	737	29.359763	11.098015	0.126236	2.065875	41.817173	38.856959	1.940413	5.736040	15.841595	8.514992	0.446534	2.525024	11.248981	5.935877	0.360337	2.270104	9.568688	4.779954	0.143554	2.158229	12.471440	5.044911	-0.042837	2.259923	19.797257	8.693823	0.385229	2.475312	41.198558	38.282135	1.940413	5.736040	-0.063317	-0.025703	0.036273	0.014007	-0.184372	0.040419	0.500074	0.073801	0.070851	-0.005919	-0.202424	-0.109296	-0.079621	-0.002525	0.287779	-0.115055	-0.140989	-0.082589	0.557086	0.341556	-0.142388	-0.034791	0.210929	0.165935	-inf	nan	nan	nan
1	736	1158.932153	779.372324	-3.374657	5.995823	38.194340	1068.802634	1158.717946	780.159959	3.701593	-1.731187	38.605810	1138.641992	19.618714	0.001007	0.995288	114	0.950688	-0.058345	0.463679	d	1158.642006	779.610217	0.554962	1163.023438	764.929688	15.827142	28.370336	557.255585	13.741405	0.005569	0.976967	82	0.966634	0.210338	-7.098776	-1.230196	0.958134	-6.646580	-1.325274	0.970334	737	25.972766	8.144565	-0.212773	2.526127	23.850365	7.510009	0.481470	3.190467	15.934441	7.601697	0.248704	2.390652	11.571638	4.686618	-0.312199	2.162289	8.010781	4.679591	0.336688	2.113818	11.582079	4.693686	-0.311009	2.151189	18.084348	7.973615	-0.060079	2.212266	25.283321	7.961219	0.481470	3.190467	-0.011981	-0.005619	0.039522	0.077008	-0.039744	0.119347	0.135328	-0.403285	0.058291	0.111018	-0.117340	-0.362317	-0.038039	0.116940	0.126192	-0.387986	-0.016985	-0.025011	0.120957	0.115144	-0.022259	-0.008247	0.115111	0.141530	-inf	nan	nan	nan
1	737	1155.126500	752.644712	-0.000000	0.000000	27.226082	582.183892	1153.783598	751.137323	5.362617	-2.938728	28.370336	557.255585	13.741405	0.005569	0.976967	82	0.966634	0.210338	0.737865	b	1154.128275	750.903123	0.416716	1166.222222	751.436508	12.442222	47.516522	1500.612968	22.433026	0.003233	0.997302	127	0.918937	0.014904	-6.646580	-1.325274	0.970334	-6.487505	-0.730759	0.985814	735	26.763901	8.982097	-0.067806	1.980590	23.141006	5.922604	0.146858	2.453461	11.496534	5.488084	0.235567	2.388625	8.395559	3.267950	-0.245514	2.265710	5.255073	3.038072	0.381946	2.158343	8.408420	3.261435	-0.256449	2.262037	13.872652	5.942173	-0.002609	2.070458	18.751397	4.799148	0.146858	2.453461	0.021699	0.020725	-0.036087	-0.030683	0.045606	0.011140	-0.076883	0.001981	-0.057159	0.003276	0.090646	0.040328	0.045264	0.012981	-0.074504	0.006401	0.021920	0.028712	-0.058549	-0.053804	0.042485	0.037151	-0.030672	-0.046517	-inf	nan	nan	nan
1	738	141.431881	750.552558	6.786181	-9.473251	40.367521	1044.981062	141.503723	750.595147	7.471994	-11.039241	43.630479	1179.594860	19.949931	0.006430	0.996696	115	0.933429	-0.070706	0.795711	m	139.975267	753.404372	3.198113	125.453704	762.638889	20.066261	28.407413	532.270368	13.616510	0.004324	0.991318	79	0.956814	-0.113358	-7.062424	-0.897802	0.970667	-6.582680	-1.762034	0.957498	739	25.800473	8.938515	0.240833	2.524475	37.275315	33.265543	1.876912	5.732898	14.046143	7.591212	0.533026	2.737411	9.989665	5.263928	0.442883	2.458759	9.010548	4.228336	-0.111590	2.099717	10.716110	4.784132	0.101670	2.195076	18.690549	8.624895	0.439975	2.627325	40.006298	35.702750	1.876912	5.732898	-0.060158	0.012291	0.073318	-0.011152	-0.173799	0.031218	0.386276	0.071579	0.126379	0.011306	-0.367660	-0.056280	-0.104355	0.026151	0.303535	-0.121160	-0.119058	-0.076007	0.365909	0.505261	-0.142740	-0.036959	0.239065	0.267821	-inf	nan	nan	nan
1	739	114.113662	768.560295	-6.168849	4.565244	26.584843	453.223547	113.955982	768.736360	6.004826	-4.571478	28.407413	532.270368	13.616510	0.004324	0.991318	79	0.956814	-0.113358	0.380931	b	113.964258	768.354967	0.381483	125.453704	762.638889	13.014482	43.630479	1179.594860	19.949931	0.006430	0.996696	115	0.933429	-0.070706	-6.582680	-1.762034	0.957498	-7.062424	-0.897802	0.970667	738	19.095195	4.853036	-0.241527	2.679565	16.913275	3.646783	0.540871	4.462423	11.650565	5.564166	0.219791	2.359536	8.550548	3.202461	-0.357318	2.304019	5.044338	2.936493	0.424040	2.191039	8.558279	3.204533	-0.360395	2.297746	14.350685	6.493721	-0.075509	2.067171	18.943422	4.084517	0.540871	4.462423	0.014081	0.017303	-0.026316	-0.017422	0.044839	0.010636	-0.094477	0.038553	-0.062771	0.015281	0.092108	0.019125	0.044867	0.013437	-0.094938	0.025198	0.000150	0.038019	-0.032453	-0.041798	0.041233	0.038011	-0.031913	-0.061266	-inf	nan	nan	nan
1	740	470.171599	821.043733	2.499670	-15.107405	53.045117	1804.409376	470.291520	820.341236	3.321676	-18.386392	58.177567	2020.734772	25.876075	0.007528	0.991808	152	0.937502	0.083265	0.647746	m	468.762703	818.272535	2.572315	485.938596	800.539474	25.237686	42.282864	1265.699788	20.489043	0.004155	0.979547	127	0.995367	0.150537	-7.297672	-1.107742	0.954959	-6.970887	-1.108125	0.967089	741	32.404378	11.581918	-0.085806	2.327070	57.241889	70.609456	2.178394	6.821839	15.732647	8.857065	0.707521	3.237589	10.925086	6.608990	0.737796	2.743429	13.783422	5.717783	-0.475707	2.285411	11.330006	6.425032	0.595876	2.642427	26.247458	9.144933	0.308555	2.989352	52.668705	64.968307	2.178394	6.821839	-0.172157	-0.054228	0.173346	0.222327	-0.345700	0.029382	0.851558	0.427887	0.299645	0.031509	-0.813305	0.091924	-0.307322	0.031250	0.780624	0.233827	-0.074569	-0.243252	0.399740	0.829420	-0.294068	-0.145386	0.394035	0.688631	-inf	nan	nan	nan
1	741	503.944623	795.124969	4.451074	-11.048146	41.261157	1091.759702	503.366213	794.869020	3.233766	-7.617335	42.282864	1265.699788	20.489043	0.004155	0.979547	127	0.995367	0.150537	0.744232	b	503.384164	796.786199	1.917263	485.938596	800.539474	18.326917	58.177567	2020.734772	25.876075	0.007528	0.991808	152	0.937502	0.083265	-6.970887	-1.108125	0.967089	-7.297672	-1.107742	0.954959	740	32.574320	13.587093	0.156783	2.156721	52.502507	65.602489	2.226498	6.983254	12.382718	6.988540	0.690638	3.114558	8.578431	5.248974	0.730404	2.676161	11.283724	4.690621	-0.536664	2.286111	8.866961	5.117749	0.550312	2.424111	19.400207	6.575698	0.358189	3.179578	45.165062	56.434266	2.226498	6.983254	-0.157960	-0.025069	0.200255	0.235135	-0.307065	0.053629	0.759760	0.342551	0.263714	0.047151	-0.732248	0.174733	-0.273939	0.057545	0.685343	0.146011	-0.042851	-0.230638	0.381857	0.969436	-0.258945	-0.106119	0.382699	0.624106	-inf	nan	nan	nan
1	742	235.457046	919.467394	-3.030493	11.151982	40.032574	1027.711678	233.251578	921.911109	8.232057	-14.093138	49.136671	1372.716962	21.030789	0.017625	0.968498	142	1.047354	0.176787	0.621065	c	233.379824	918.558717	3.354844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.813477	-4.619596	0.506606	0.000000	0.000000	0.000000	-1	33.931903	15.065207	-0.043277	1.663346	39.529710	33.796639	1.991653	6.053743	15.953039	8.806266	0.527636	2.629019	11.462600	5.888740	0.488156	2.610243	8.884880	4.369409	-0.148285	1.970647	12.235879	5.253358	0.175273	2.415099	nan	nan	nan	nan	33.124256	28.320181	1.991653	6.053743	-0.066239	0.044027	0.155661	0.064008	-0.081084	0.062235	0.259389	0.068341	0.089156	0.022187	-0.242483	-0.030101	-0.004585	0.019592	0.112002	-0.010572	nan	nan	nan	nan	-0.054637	0.058956	0.150321	-0.011212	-inf	nan	nan	nan
